instancia;capacidade;algoritmo;alpha;iteracoes;bloco;semente;tempo;custo;media;melhor_alpha
cm100r1.dat;800;randomizado;0.050000;30;;1783289137;0.084190;307.000000;411.000000;
cm100r1.dat;800;randomizado;0.050000;30;;1783289138;0.082803;318.000000;408.266667;
cm100r1.dat;800;randomizado;0.050000;30;;1783289139;0.081727;330.000000;407.133333;
cm100r1.dat;800;randomizado;0.050000;30;;1783289140;0.068023;334.000000;420.866667;
cm100r1.dat;800;randomizado;0.050000;30;;1783289141;0.060584;342.000000;430.166667;
cm100r1.dat;800;randomizado;0.050000;30;;1783289142;0.079246;335.000000;426.100000;
cm100r1.dat;800;randomizado;0.150000;30;;1783289133;0.063590;758.000000;849.433333;
cm100r1.dat;800;randomizado;0.150000;30;;1783289134;0.040802;730.000000;850.533333;
cm100r1.dat;800;randomizado;0.150000;30;;1783289135;0.057321;740.000000;855.600000;
cm100r1.dat;800;randomizado;0.150000;30;;1783289136;0.065325;745.000000;832.800000;
cm100r1.dat;800;randomizado;0.150000;30;;1783289137;0.079005;728.000000;867.100000;
cm100r1.dat;800;randomizado;0.150000;30;;1783289138;0.079545;766.000000;850.866667;
cm100r1.dat;800;randomizado;0.150000;30;;1783289139;0.044078;723.000000;845.500000;
cm100r1.dat;800;randomizado;0.150000;30;;1783289140;0.083979;746.000000;855.400000;
cm100r1.dat;800;randomizado;0.150000;30;;1783289141;0.072207;749.000000;853.233333;
cm100r1.dat;800;randomizado;0.150000;30;;1783289142;0.084171;742.000000;877.966667;
cm100r1.dat;800;randomizado;0.300000;30;;1783289133;0.092999;1366.000000;1571.500000;
cm100r1.dat;800;randomizado;0.300000;30;;1783289134;0.045537;1413.000000;1552.866667;
cm100r1.dat;800;randomizado;0.300000;30;;1783289135;0.058661;1406.000000;1588.466667;
cm100r1.dat;800;randomizado;0.300000;30;;1783289136;0.091317;1445.000000;1559.400000;
cm100r1.dat;800;randomizado;0.300000;30;;1783289137;0.077784;1437.000000;1571.866667;
cm100r1.dat;800;randomizado;0.300000;30;;1783289138;0.088350;1335.000000;1584.533333;
cm100r1.dat;800;randomizado;0.300000;30;;1783289139;0.068245;1388.000000;1570.666667;
cm100r1.dat;800;randomizado;0.300000;30;;1783289140;0.080394;1424.000000;1588.500000;
cm100r1.dat;800;randomizado;0.300000;30;;1783289141;0.078313;1399.000000;1583.933333;
cm100r1.dat;800;randomizado;0.300000;30;;1783289142;0.094835;1399.000000;1577.466667;
cm100r1.dat;800;reativo;;300;30;1783289133;0.547343;324.000000;747.806667;0.050000
cm100r1.dat;800;reativo;;300;30;1783289134;0.663286;311.000000;728.096667;0.050000
cm100r1.dat;800;reativo;;300;30;1783289135;0.724044;318.000000;773.570000;0.050000
cm100r1.dat;800;reativo;;300;30;1783289136;0.607995;310.000000;732.810000;0.050000
cm100r1.dat;800;reativo;;300;30;1783289137;0.790937;314.000000;772.330000;0.050000
cm100r1.dat;800;reativo;;300;30;1783289138;0.614096;318.000000;701.076667;0.050000
cm100r1.dat;800;reativo;;300;30;1783289139;0.689352;324.000000;729.636667;0.050000
cm100r1.dat;800;reativo;;300;30;1783289140;0.715876;323.000000;719.090000;0.050000
cm100r1.dat;800;reativo;;300;30;1783289141;0.777106;331.000000;718.946667;0.050000
cm100r1.dat;800;reativo;;300;30;1783289142;0.784795;314.000000;735.456667;0.050000
cm100r2.dat;200;guloso;;1;;1783289133;0.003494;1267.000000;;
cm100r2.dat;200;guloso;;1;;1783289134;0.002039;1267.000000;;
cm100r2.dat;200;guloso;;1;;1783289135;0.002308;1267.000000;;
cm100r2.dat;200;guloso;;1;;1783289136;0.002013;1267.000000;;
cm100r2.dat;200;guloso;;1;;1783289137;0.000828;1267.000000;;
cm100r2.dat;200;guloso;;1;;1783289138;0.002250;1267.000000;;
cm100r2.dat;200;guloso;;1;;1783289139;0.001801;1267.000000;;
cm100r2.dat;200;guloso;;1;;1783289140;0.001278;1267.000000;;
cm100r2.dat;200;guloso;;1;;1783289141;0.000815;1267.000000;;
cm100r2.dat;200;guloso;;1;;1783289142;0.002201;1267.000000;;
cm100r2.dat;200;randomizado;0.050000;30;;1783289133;0.060609;1107.000000;1288.400000;
cm100r2.dat;200;randomizado;0.050000;30;;1783289134;0.040732;1076.000000;1318.200000;
cm100r2.dat;200;randomizado;0.050000;30;;1783289135;0.063353;1195.000000;1316.633333;
cm100r2.dat;200;randomizado;0.050000;30;;1783289136;0.054968;1112.000000;1286.233333;
cm100r2.dat;200;randomizado;0.050000;30;;1783289137;0.055255;1209.000000;1315.266667;
cm100r2.dat;200;randomizado;0.050000;30;;1783289138;0.067197;1091.000000;1316.333333;
cm100r2.dat;200;randomizado;0.050000;30;;1783289139;0.066497;1113.000000;1295.266667;
cm100r2.dat;200;randomizado;0.050000;30;;1783289140;0.033738;1157.000000;1287.900000;
cm100r2.dat;200;randomizado;0.050000;30;;1783289141;0.029186;1130.000000;1291.466667;
cm100r2.dat;200;randomizado;0.050000;30;;1783289142;0.046474;1154.000000;1312.966667;
cm100r2.dat;200;randomizado;0.150000;30;;1783289133;0.053129;1285.000000;1545.833333;
cm100r2.dat;200;randomizado;0.150000;30;;1783289134;0.031378;1417.000000;1590.666667;
cm100r2.dat;200;randomizado;0.150000;30;;1783289135;0.032629;1434.000000;1570.433333;
cm100r2.dat;200;randomizado;0.150000;30;;1783289136;0.031097;1355.000000;1532.833333;
cm100r2.dat;200;randomizado;0.150000;30;;1783289137;0.058670;1381.000000;1565.733333;
cm100r2.dat;200;randomizado;0.150000;30;;1783289138;0.031914;1389.000000;1581.500000;
cm100r2.dat;200;randomizado;0.150000;30;;1783289139;0.043372;1388.000000;1541.966667;
cm100r2.dat;200;randomizado;0.150000;30;;1783289140;0.029021;1403.000000;1567.100000;
cm100r2.dat;200;randomizado;0.150000;30;;1783289141;0.030485;1403.000000;1575.400000;
cm100r2.dat;200;randomizado;0.150000;30;;1783289142;0.049823;1304.000000;1576.700000;
cm100r2.dat;200;randomizado;0.300000;30;;1783289133;0.065477;1865.000000;2072.433333;
cm100r2.dat;200;randomizado;0.300000;30;;1783289134;0.063147;1758.000000;2080.400000;
cm100r2.dat;200;randomizado;0.300000;30;;1783289135;0.067172;1838.000000;2040.400000;
cm100r2.dat;200;randomizado;0.300000;30;;1783289136;0.031129;1964.000000;2071.133333;
cm100r2.dat;200;randomizado;0.300000;30;;1783289137;0.050451;1763.000000;2048.900000;
cm100r2.dat;200;randomizado;0.300000;30;;1783289138;0.039573;1802.000000;2057.766667;
cm100r2.dat;200;randomizado;0.300000;30;;1783289139;0.049496;1829.000000;2070.933333;
cm100r2.dat;200;randomizado;0.300000;30;;1783289140;0.072160;1793.000000;2013.666667;
cm100r2.dat;200;randomizado;0.300000;30;;1783289141;0.061649;1763.000000;2069.633333;
cm100r2.dat;200;randomizado;0.300000;30;;1783289142;0.057020;1795.000000;2056.033333;
cm100r2.dat;200;reativo;;300;30;1783289133;0.534150;1055.000000;1609.026667;0.050000
cm100r2.dat;200;reativo;;300;30;1783289134;0.465937;1116.000000;1594.736667;0.050000
cm100r2.dat;200;reativo;;300;30;1783289135;0.471275;1045.000000;1609.330000;0.050000
cm100r2.dat;200;reativo;;300;30;1783289136;0.496410;1065.000000;1555.956667;0.050000
cm100r2.dat;200;reativo;;300;30;1783289137;0.551752;1030.000000;1608.106667;0.050000
cm100r2.dat;200;reativo;;300;30;1783289138;0.508303;1066.000000;1554.720000;0.050000
cm100r2.dat;200;reativo;;300;30;1783289139;0.505638;1045.000000;1570.296667;0.050000
cm100r2.dat;200;reativo;;300;30;1783289140;0.466946;1080.000000;1583.400000;0.050000
cm100r2.dat;200;reativo;;300;30;1783289141;0.613690;1041.000000;1559.660000;0.050000
cm100r2.dat;200;reativo;;300;30;1783289142;0.519579;1092.000000;1562.753333;0.050000
cm100r2.dat;400;guloso;;1;;1783289133;0.001092;601.000000;;
cm100r2.dat;400;guloso;;1;;1783289134;0.001795;601.000000;;
cm100r2.dat;400;guloso;;1;;1783289135;0.001713;601.000000;;
cm100r2.dat;400;guloso;;1;;1783289136;0.002036;601.000000;;
cm100r2.dat;400;guloso;;1;;1783289137;0.000830;601.000000;;
cm100r2.dat;400;guloso;;1;;1783289138;0.002508;601.000000;;
cm100r2.dat;400;guloso;;1;;1783289139;0.002007;601.000000;;
cm100r2.dat;400;guloso;;1;;1783289140;0.002058;601.000000;;
cm100r2.dat;400;guloso;;1;;1783289141;0.002984;601.000000;;
cm100r2.dat;400;guloso;;1;;1783289142;0.001294;601.000000;;
cm100r2.dat;400;randomizado;0.050000;30;;1783289133;0.060278;493.000000;657.000000;
cm100r2.dat;400;randomizado;0.050000;30;;1783289134;0.068476;612.000000;684.233333;
cm100r2.dat;400;randomizado;0.050000;30;;1783289135;0.040334;581.000000;672.933333;
cm100r2.dat;400;randomizado;0.050000;30;;1783289136;0.033099;582.000000;657.533333;
cm100r2.dat;400;randomizado;0.050000;30;;1783289137;0.058201;565.000000;693.466667;
cm100r2.dat;400;randomizado;0.050000;30;;1783289138;0.062748;548.000000;667.433333;
cm100r2.dat;400;randomizado;0.050000;30;;1783289139;0.029586;515.000000;669.300000;
cm100r2.dat;400;randomizado;0.050000;30;;1783289140;0.072478;542.000000;650.233333;
cm100r2.dat;400;randomizado;0.050000;30;;1783289141;0.070456;568.000000;655.766667;
cm100r2.dat;400;randomizado;0.050000;30;;1783289142;0.058664;592.000000;680.166667;
cm100r2.dat;400;randomizado;0.150000;30;;1783289133;0.045256;899.000000;1045.033333;
cm100r2.dat;400;randomizado;0.150000;30;;1783289134;0.055023;903.000000;1032.733333;
cm100r2.dat;400;randomizado;0.150000;30;;1783289135;0.060769;901.000000;1009.033333;
cm100r2.dat;400;randomizado;0.150000;30;;1783289136;0.061770;939.000000;1067.366667;
cm100r2.dat;400;randomizado;0.150000;30;;1783289137;0.034540;937.000000;1020.433333;
cm100r2.dat;400;randomizado;0.150000;30;;1783289138;0.056669;855.000000;1026.700000;
cm100r2.dat;400;randomizado;0.150000;30;;1783289139;0.034748;904.000000;1029.233333;
cm100r2.dat;400;randomizado;0.150000;30;;1783289140;0.058387;865.000000;1041.266667;
cm100r2.dat;400;randomizado;0.150000;30;;1783289141;0.062784;947.000000;1050.300000;
cm100r2.dat;400;randomizado;0.150000;30;;1783289142;0.068443;897.000000;1037.766667;
cm100r2.dat;400;randomizado;0.300000;30;;1783289133;0.084138;1364.000000;1654.833333;
cm100r2.dat;400;randomizado;0.300000;30;;1783289134;0.066703;1398.000000;1656.800000;
cm100r2.dat;400;randomizado;0.300000;30;;1783289135;0.049014;1500.000000;1694.066667;
cm100r2.dat;400;randomizado;0.300000;30;;1783289136;0.068520;1422.000000;1609.466667;
cm100r2.dat;400;randomizado;0.300000;30;;1783289137;0.089769;1443.000000;1649.833333;
cm100r2.dat;400;randomizado;0.300000;30;;1783289138;0.073770;1443.000000;1636.133333;
cm100r2.dat;400;randomizado;0.300000;30;;1783289139;0.066723;1423.000000;1633.033333;
cm100r2.dat;400;randomizado;0.300000;30;;1783289140;0.045158;1520.000000;1669.333333;
cm100r2.dat;400;randomizado;0.300000;30;;1783289141;0.053081;1433.000000;1628.066667;
cm100r2.dat;400;randomizado;0.300000;30;;1783289142;0.069239;1471.000000;1661.366667;
cm100r2.dat;400;reativo;;300;30;1783289133;0.645449;536.000000;1003.086667;0.050000
cm100r2.dat;400;reativo;;300;30;1783289134;0.611410;549.000000;998.053333;0.050000
cm100r2.dat;400;reativo;;300;30;1783289135;0.564179;506.000000;1012.440000;0.050000
cm100r2.dat;400;reativo;;300;30;1783289136;0.603495;539.000000;987.163333;0.050000
cm100r2.dat;400;reativo;;300;30;1783289137;0.559792;541.000000;1014.110000;0.050000
cm100r2.dat;400;reativo;;300;30;1783289138;0.433790;527.000000;964.890000;0.050000
cm100r2.dat;400;reativo;;300;30;1783289139;0.658502;544.000000;991.210000;0.050000
cm100r2.dat;400;reativo;;300;30;1783289140;0.752598;527.000000;974.713333;0.050000
cm100r2.dat;400;reativo;;300;30;1783289141;0.613075;529.000000;977.230000;0.050000
cm100r2.dat;400;reativo;;300;30;1783289142;0.622810;513.000000;984.833333;0.050000
cm100r2.dat;800;guloso;;1;;1783289133;0.002134;394.000000;;
cm100r2.dat;800;guloso;;1;;1783289134;0.001644;394.000000;;
cm100r2.dat;800;guloso;;1;;1783289135;0.001871;394.000000;;
cm100r2.dat;800;guloso;;1;;1783289136;0.002825;394.000000;;
cm100r2.dat;800;guloso;;1;;1783289137;0.002348;394.000000;;
cm100r2.dat;800;guloso;;1;;1783289138;0.001820;394.000000;;
cm100r2.dat;800;guloso;;1;;1783289139;0.001233;394.000000;;
cm100r2.dat;800;guloso;;1;;1783289140;0.006535;394.000000;;
cm100r2.dat;800;guloso;;1;;1783289141;0.000802;394.000000;;
cm100r2.dat;800;guloso;;1;;1783289142;0.000798;394.000000;;
cm100r2.dat;800;randomizado;0.050000;30;;1783289133;0.038570;353.000000;472.000000;
cm100r2.dat;800;randomizado;0.050000;30;;1783289134;0.068578;364.000000;471.733333;
cm100r2.dat;800;randomizado;0.050000;30;;1783289135;0.049738;375.000000;446.566667;
cm100r2.dat;800;randomizado;0.050000;30;;1783289136;0.090959;405.000000;471.800000;
cm100r2.dat;800;randomizado;0.050000;30;;1783289137;0.037811;386.000000;478.800000;
cm100r2.dat;800;randomizado;0.050000;30;;1783289138;0.062496;366.000000;459.966667;
cm100r2.dat;800;randomizado;0.050000;30;;1783289139;0.061185;357.000000;474.866667;
cm100r2.dat;800;randomizado;0.050000;30;;1783289140;0.049800;378.000000;473.433333;
cm100r2.dat;800;randomizado;0.050000;30;;1783289141;0.050117;388.000000;470.433333;
cm100r2.dat;800;randomizado;0.050000;30;;1783289142;0.065747;372.000000;463.733333;
cm100r2.dat;800;randomizado;0.150000;30;;1783289133;0.061372;719.000000;869.400000;
cm100r2.dat;800;randomizado;0.150000;30;;1783289134;0.059499;702.000000;863.000000;
cm100r2.dat;800;randomizado;0.150000;30;;1783289135;0.080975;767.000000;872.766667;
cm100r2.dat;800;randomizado;0.150000;30;;1783289136;0.048519;730.000000;872.200000;
cm100r2.dat;800;randomizado;0.150000;30;;1783289137;0.071582;779.000000;881.766667;
cm100r2.dat;800;randomizado;0.150000;30;;1783289138;0.059561;731.000000;875.433333;
cm100r2.dat;800;randomizado;0.150000;30;;1783289139;0.069227;771.000000;874.566667;
cm100r2.dat;800;randomizado;0.150000;30;;1783289140;0.053876;759.000000;896.400000;
cm100r2.dat;800;randomizado;0.150000;30;;1783289141;0.049034;751.000000;882.866667;
cm100r2.dat;800;randomizado;0.150000;30;;1783289142;0.062203;798.000000;904.800000;
cm100r2.dat;800;randomizado;0.300000;30;;1783289133;0.086439;1408.000000;1535.366667;
cm100r2.dat;800;randomizado;0.300000;30;;1783289134;0.048400;1355.000000;1561.633333;
cm100r2.dat;800;randomizado;0.300000;30;;1783289135;0.073055;1327.000000;1530.166667;
cm100r2.dat;800;randomizado;0.300000;30;;1783289136;0.053309;1374.000000;1525.833333;
cm100r2.dat;800;randomizado;0.300000;30;;1783289137;0.076335;1354.000000;1528.466667;
cm100r2.dat;800;randomizado;0.300000;30;;1783289138;0.068238;1360.000000;1513.366667;
cm100r2.dat;800;randomizado;0.300000;30;;1783289139;0.078692;1351.000000;1488.566667;
cm100r2.dat;800;randomizado;0.300000;30;;1783289140;0.093293;1393.000000;1575.366667;
cm100r2.dat;800;randomizado;0.300000;30;;1783289141;0.054577;1444.000000;1546.600000;
cm100r2.dat;800;randomizado;0.300000;30;;1783289142;0.064990;1395.000000;1548.100000;
cm100r2.dat;800;reativo;;300;30;1783289133;0.628049;340.000000;782.616667;0.050000
cm100r2.dat;800;reativo;;300;30;1783289134;0.682052;332.000000;765.650000;0.050000
cm100r2.dat;800;reativo;;300;30;1783289135;0.673969;361.000000;822.340000;0.050000
cm100r2.dat;800;reativo;;300;30;1783289136;0.526412;374.000000;783.633333;0.050000
cm100r2.dat;800;reativo;;300;30;1783289137;0.611594;352.000000;812.680000;0.050000
cm100r2.dat;800;reativo;;300;30;1783289138;0.713586;339.000000;746.843333;0.050000
cm100r2.dat;800;reativo;;300;30;1783289139;0.611773;366.000000;762.463333;0.050000
cm100r2.dat;800;reativo;;300;30;1783289140;0.654748;366.000000;760.413333;0.050000
cm100r2.dat;800;reativo;;300;30;1783289141;0.694898;358.000000;759.060000;0.050000
cm100r2.dat;800;reativo;;300;30;1783289142;0.629263;348.000000;767.860000;0.050000
cm100r3.dat;200;guloso;;1;;1783289133;0.000968;1164.000000;;
cm100r3.dat;200;guloso;;1;;1783289134;0.001210;1164.000000;;
cm100r3.dat;200;guloso;;1;;1783289135;0.000840;1164.000000;;
cm100r3.dat;200;guloso;;1;;1783289136;0.000826;1164.000000;;
cm100r3.dat;200;guloso;;1;;1783289137;0.001782;1164.000000;;
cm100r3.dat;200;guloso;;1;;1783289138;0.000813;1164.000000;;
cm100r3.dat;200;guloso;;1;;1783289139;0.002292;1164.000000;;
cm100r3.dat;200;guloso;;1;;1783289140;0.001412;1164.000000;;
cm100r3.dat;200;guloso;;1;;1783289141;0.000902;1164.000000;;
cm100r3.dat;200;guloso;;1;;1783289142;0.002015;1164.000000;;
cm100r3.dat;200;randomizado;0.050000;30;;1783289133;0.066795;834.000000;994.733333;
cm100r3.dat;200;randomizado;0.050000;30;;1783289134;0.049069;864.000000;1008.100000;
cm100r3.dat;200;randomizado;0.050000;30;;1783289135;0.033037;930.000000;1009.033333;
cm100r3.dat;200;randomizado;0.050000;30;;1783289136;0.044185;870.000000;1001.666667;
cm100r3.dat;200;randomizado;0.050000;30;;1783289137;0.055955;885.000000;1018.400000;
cm100r3.dat;200;randomizado;0.050000;30;;1783289138;0.055201;914.000000;1015.133333;
cm100r3.dat;200;randomizado;0.050000;30;;1783289139;0.027841;877.000000;996.300000;
cm100r3.dat;200;randomizado;0.050000;30;;1783289140;0.063635;846.000000;1014.866667;
cm100r3.dat;200;randomizado;0.050000;30;;1783289141;0.030874;839.000000;992.066667;
cm100r3.dat;200;randomizado;0.050000;30;;1783289142;0.065090;842.000000;990.600000;
cm100r3.dat;200;randomizado;0.150000;30;;1783289133;0.045137;1196.000000;1330.300000;
cm100r3.dat;200;randomizado;0.150000;30;;1783289134;0.058062;1141.000000;1336.233333;
cm100r3.dat;200;randomizado;0.150000;30;;1783289135;0.066586;1222.000000;1330.533333;
cm100r3.dat;200;randomizado;0.150000;30;;1783289136;0.052153;1147.000000;1337.200000;
cm100r3.dat;200;randomizado;0.150000;30;;1783289137;0.028843;1112.000000;1296.166667;
cm100r3.dat;200;randomizado;0.150000;30;;1783289138;0.045661;1165.000000;1315.066667;
cm100r3.dat;200;randomizado;0.150000;30;;1783289139;0.062006;1102.000000;1343.266667;
cm100r3.dat;200;randomizado;0.150000;30;;1783289140;0.066754;1173.000000;1336.533333;
cm100r3.dat;200;randomizado;0.150000;30;;1783289141;0.038809;1175.000000;1337.066667;
cm100r3.dat;200;randomizado;0.150000;30;;1783289142;0.066523;1219.000000;1332.733333;
cm100r3.dat;200;randomizado;0.300000;30;;1783289133;0.067660;1605.000000;1832.533333;
cm100r3.dat;200;randomizado;0.300000;30;;1783289134;0.064759;1656.000000;1838.000000;
cm100r3.dat;200;randomizado;0.300000;30;;1783289135;0.047256;1666.000000;1839.066667;
cm100r3.dat;200;randomizado;0.300000;30;;1783289136;0.067091;1643.000000;1829.633333;
cm100r3.dat;200;randomizado;0.300000;30;;1783289137;0.068990;1583.000000;1825.266667;
cm100r3.dat;200;randomizado;0.300000;30;;1783289138;0.043737;1578.000000;1823.266667;
cm100r3.dat;200;randomizado;0.300000;30;;1783289139;0.065160;1625.000000;1807.033333;
cm100r3.dat;200;randomizado;0.300000;30;;1783289140;0.073845;1572.000000;1852.733333;
cm100r3.dat;200;randomizado;0.300000;30;;1783289141;0.074819;1570.000000;1814.900000;
cm100r3.dat;200;randomizado;0.300000;30;;1783289142;0.043773;1677.000000;1862.433333;
cm100r3.dat;200;reativo;;300;30;1783289133;0.570461;827.000000;1313.110000;0.050000
cm100r3.dat;200;reativo;;300;30;1783289134;0.514285;818.000000;1319.836667;0.050000
cm100r3.dat;200;reativo;;300;30;1783289135;0.535000;826.000000;1337.476667;0.050000
cm100r3.dat;200;reativo;;300;30;1783289136;0.594709;868.000000;1295.586667;0.050000
cm100r3.dat;200;reativo;;300;30;1783289137;0.608413;858.000000;1340.923333;0.050000
cm100r3.dat;200;reativo;;300;30;1783289138;0.507251;841.000000;1281.393333;0.050000
cm100r3.dat;200;reativo;;300;30;1783289139;0.594487;849.000000;1301.443333;0.050000
cm100r3.dat;200;reativo;;300;30;1783289140;0.604905;852.000000;1311.806667;0.050000
cm100r3.dat;200;reativo;;300;30;1783289141;0.499478;847.000000;1293.590000;0.050000
cm100r3.dat;200;reativo;;300;30;1783289142;0.552210;860.000000;1303.093333;0.050000
cm100r3.dat;400;guloso;;1;;1783289133;0.002226;447.000000;;
cm100r3.dat;400;guloso;;1;;1783289134;0.001676;447.000000;;
cm100r3.dat;400;guloso;;1;;1783289135;0.001377;447.000000;;
cm100r3.dat;400;guloso;;1;;1783289136;0.001244;447.000000;;
cm100r3.dat;400;guloso;;1;;1783289137;0.001122;447.000000;;
cm100r3.dat;400;guloso;;1;;1783289138;0.001963;447.000000;;
cm100r3.dat;400;guloso;;1;;1783289139;0.001748;447.000000;;
cm100r3.dat;400;guloso;;1;;1783289140;0.002028;447.000000;;
cm100r3.dat;400;guloso;;1;;1783289141;0.001418;447.000000;;
cm100r3.dat;400;guloso;;1;;1783289142;0.002076;447.000000;;
cm100r3.dat;400;randomizado;0.050000;30;;1783289133;0.066931;453.000000;579.833333;
cm100r3.dat;400;randomizado;0.050000;30;;1783289134;0.054413;465.000000;564.066667;
cm100r3.dat;400;randomizado;0.050000;30;;1783289135;0.071767;436.000000;556.900000;
cm100r3.dat;400;randomizado;0.050000;30;;1783289136;0.032470;493.000000;569.600000;
cm100r3.dat;400;randomizado;0.050000;30;;1783289137;0.052317;455.000000;568.533333;
cm100r3.dat;400;randomizado;0.050000;30;;1783289138;0.055621;465.000000;559.400000;
cm100r3.dat;400;randomizado;0.050000;30;;1783289139;0.064391;482.000000;562.833333;
cm100r3.dat;400;randomizado;0.050000;30;;1783289140;0.064938;469.000000;546.766667;
cm100r3.dat;400;randomizado;0.050000;30;;1783289141;0.071153;478.000000;546.100000;
cm100r3.dat;400;randomizado;0.050000;30;;1783289142;0.056683;475.000000;563.833333;
cm100r3.dat;400;randomizado;0.150000;30;;1783289133;0.064095;850.000000;961.333333;
cm100r3.dat;400;randomizado;0.150000;30;;1783289134;0.055231;831.000000;953.033333;
cm100r3.dat;400;randomizado;0.150000;30;;1783289135;0.057918;789.000000;948.766667;
cm100r3.dat;400;randomizado;0.150000;30;;1783289136;0.067479;831.000000;961.533333;
cm100r3.dat;400;randomizado;0.150000;30;;1783289137;0.042843;846.000000;964.766667;
cm100r3.dat;400;randomizado;0.150000;30;;1783289138;0.070679;823.000000;960.666667;
cm100r3.dat;400;randomizado;0.150000;30;;1783289139;0.069505;810.000000;967.333333;
cm100r3.dat;400;randomizado;0.150000;30;;1783289140;0.083051;828.000000;949.166667;
cm100r3.dat;400;randomizado;0.150000;30;;1783289141;0.065441;839.000000;954.433333;
cm100r3.dat;400;randomizado;0.150000;30;;1783289142;0.037745;828.000000;947.933333;
cm100r3.dat;400;randomizado;0.300000;30;;1783289133;0.081737;1320.000000;1571.866667;
cm100r3.dat;400;randomizado;0.300000;30;;1783289134;0.090905;1417.000000;1578.266667;
cm100r3.dat;400;randomizado;0.300000;30;;1783289135;0.061143;1379.000000;1596.400000;
cm100r3.dat;400;randomizado;0.300000;30;;1783289136;0.069099;1423.000000;1582.366667;
cm100r3.dat;400;randomizado;0.300000;30;;1783289137;0.084600;1410.000000;1593.333333;
cm100r3.dat;400;randomizado;0.300000;30;;1783289138;0.056222;1372.000000;1581.433333;
cm100r3.dat;400;randomizado;0.300000;30;;1783289139;0.053697;1370.000000;1558.000000;
cm100r3.dat;400;randomizado;0.300000;30;;1783289140;0.075550;1371.000000;1562.066667;
cm100r3.dat;400;randomizado;0.300000;30;;1783289141;0.053192;1277.000000;1580.800000;
cm100r3.dat;400;randomizado;0.300000;30;;1783289142;0.061630;1397.000000;1593.933333;
cm100r3.dat;400;reativo;;300;30;1783289133;0.595208;424.000000;890.903333;0.050000
cm100r3.dat;400;reativo;;300;30;1783289134;0.526385;407.000000;887.026667;0.050000
cm100r3.dat;400;reativo;;300;30;1783289135;0.623102;454.000000;914.423333;0.050000
cm100r3.dat;400;reativo;;300;30;1783289136;0.543113;445.000000;883.226667;0.050000
cm100r3.dat;400;reativo;;300;30;1783289137;0.639283;452.000000;905.813333;0.050000
cm100r3.dat;400;reativo;;300;30;1783289138;0.551795;457.000000;845.043333;0.050000
cm100r3.dat;400;reativo;;300;30;1783289139;0.370617;439.000000;872.653333;0.050000
cm100r3.dat;400;reativo;;300;30;1783289140;0.394762;433.000000;867.446667;0.050000
cm100r3.dat;400;reativo;;300;30;1783289141;0.455071;449.000000;866.203333;0.050000
cm100r3.dat;400;reativo;;300;30;1783289142;0.514503;429.000000;873.016667;0.050000
cm100r3.dat;800;guloso;;1;;1783289133;0.002057;268.000000;;
cm100r3.dat;800;guloso;;1;;1783289134;0.002577;268.000000;;
cm100r3.dat;800;guloso;;1;;1783289135;0.001976;268.000000;;
cm100r3.dat;800;guloso;;1;;1783289136;0.002869;268.000000;;
cm100r3.dat;800;guloso;;1;;1783289137;0.002198;268.000000;;
cm100r3.dat;800;guloso;;1;;1783289138;0.000826;268.000000;;
cm100r3.dat;800;guloso;;1;;1783289139;0.002009;268.000000;;
cm100r3.dat;800;guloso;;1;;1783289140;0.002006;268.000000;;
cm100r3.dat;800;guloso;;1;;1783289141;0.000825;268.000000;;
cm100r3.dat;800;guloso;;1;;1783289142;0.001202;268.000000;;
cm100r3.dat;800;randomizado;0.050000;30;;1783289133;0.040336;313.000000;405.500000;
cm100r3.dat;800;randomizado;0.050000;30;;1783289134;0.049809;302.000000;394.700000;
cm100r3.dat;800;randomizado;0.050000;30;;1783289135;0.067496;317.000000;391.400000;
cm100r3.dat;800;randomizado;0.050000;30;;1783289136;0.047249;312.000000;399.233333;
cm100r3.dat;800;randomizado;0.050000;30;;1783289137;0.043582;311.000000;398.800000;
cm100r3.dat;800;randomizado;0.050000;30;;1783289138;0.044198;301.000000;390.666667;
cm100r3.dat;800;randomizado;0.050000;30;;1783289139;0.055370;303.000000;380.100000;
cm100r3.dat;800;randomizado;0.050000;30;;1783289140;0.051380;314.000000;403.766667;
cm100r3.dat;800;randomizado;0.050000;30;;1783289141;0.043308;341.000000;388.000000;
cm100r3.dat;800;randomizado;0.050000;30;;1783289142;0.073520;302.000000;408.100000;
cm100r3.dat;800;randomizado;0.150000;30;;1783289133;0.061694;755.000000;831.366667;
cm100r3.dat;800;randomizado;0.150000;30;;1783289134;0.043768;766.000000;862.233333;
cm100r3.dat;800;randomizado;0.150000;30;;1783289135;0.048023;755.000000;832.233333;
cm100r3.dat;800;randomizado;0.150000;30;;1783289136;0.040937;714.000000;825.233333;
cm100r3.dat;800;randomizado;0.150000;30;;1783289137;0.075370;735.000000;842.400000;
cm100r3.dat;800;randomizado;0.150000;30;;1783289138;0.038447;719.000000;818.666667;
cm100r3.dat;800;randomizado;0.150000;30;;1783289139;0.047627;708.000000;842.233333;
cm100r3.dat;800;randomizado;0.150000;30;;1783289140;0.040926;706.000000;827.833333;
cm100r3.dat;800;randomizado;0.150000;30;;1783289141;0.048405;727.000000;829.733333;
cm100r3.dat;800;randomizado;0.150000;30;;1783289142;0.042019;683.000000;846.466667;
